,video_name,tag
772,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_562.mp4,crash
773,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_454.mp4,crash
774,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1462.mp4,crash
775,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_862.mp4,crash
776,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1445.mp4,crash
777,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1494.mp4,crash
778,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_83.mp4,crash
779,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_753.mp4,crash
780,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_556.mp4,crash
781,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_51.mp4,crash
782,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_631.mp4,crash
783,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1136.mp4,crash
784,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_545.mp4,crash
785,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1102.mp4,crash
786,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_281.mp4,crash
787,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_684.mp4,crash
788,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_56.mp4,crash
789,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_656.mp4,crash
790,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_146.mp4,crash
791,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_151.mp4,crash
792,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_218.mp4,crash
793,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_676.mp4,crash
794,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_972.mp4,crash
795,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1437.mp4,crash
796,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_74.mp4,crash
797,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_455.mp4,crash
798,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_170.mp4,crash
799,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1105.mp4,crash
800,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_746.mp4,crash
801,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_239.mp4,crash
802,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_104.mp4,crash
803,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1330.mp4,crash
804,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_22.mp4,crash
805,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_124.mp4,crash
806,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_344.mp4,crash
807,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_621.mp4,crash
808,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_314.mp4,crash
809,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_540.mp4,crash
810,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_396.mp4,crash
811,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_437.mp4,crash
812,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1001.mp4,crash
813,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_416.mp4,crash
814,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1043.mp4,crash
815,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_165.mp4,crash
816,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_618.mp4,crash
817,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_662.mp4,crash
818,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_401.mp4,crash
819,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_261.mp4,crash
820,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_682.mp4,crash
821,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_652.mp4,crash
822,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_699.mp4,crash
823,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_399.mp4,crash
824,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1470.mp4,crash
825,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1358.mp4,crash
826,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_264.mp4,crash
827,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1015.mp4,crash
828,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_103.mp4,crash
829,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_477.mp4,crash
830,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_522.mp4,crash
831,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1482.mp4,crash
832,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1137.mp4,crash
833,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_210.mp4,crash
834,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_917.mp4,crash
835,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_860.mp4,crash
836,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_160.mp4,crash
837,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_354.mp4,crash
838,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1219.mp4,crash
839,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_127.mp4,crash
840,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_117.mp4,crash
841,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_602.mp4,crash
842,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1112.mp4,crash
843,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_674.mp4,crash
844,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_541.mp4,crash
845,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_278.mp4,crash
846,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_530.mp4,crash
847,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_194.mp4,crash
848,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1160.mp4,crash
849,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1012.mp4,crash
850,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_240.mp4,crash
851,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_610.mp4,crash
852,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_768.mp4,crash
853,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1490.mp4,crash
854,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_511.mp4,crash
855,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1420.mp4,crash
856,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_366.mp4,crash
857,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_507.mp4,crash
858,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_59.mp4,crash
859,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1200.mp4,crash
860,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_223.mp4,crash
861,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_819.mp4,crash
862,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_745.mp4,crash
863,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_922.mp4,crash
864,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_691.mp4,crash
865,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1087.mp4,crash
866,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1142.mp4,crash
867,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_948.mp4,crash
868,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1226.mp4,crash
869,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1091.mp4,crash
870,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_438.mp4,crash
871,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_509.mp4,crash
872,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_95.mp4,crash
873,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_176.mp4,crash
874,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_212.mp4,crash
875,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_440.mp4,crash
876,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_688.mp4,crash
877,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1361.mp4,crash
878,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1405.mp4,crash
879,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_209.mp4,crash
880,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_843.mp4,crash
881,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_224.mp4,crash
882,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_943.mp4,crash
883,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1234.mp4,crash
884,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1438.mp4,crash
885,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_113.mp4,crash
886,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_681.mp4,crash
887,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_241.mp4,crash
888,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_338.mp4,crash
889,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1262.mp4,crash
890,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_881.mp4,crash
891,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1359.mp4,crash
892,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_196.mp4,crash
893,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1176.mp4,crash
894,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1166.mp4,crash
895,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1108.mp4,crash
896,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_417.mp4,crash
897,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_944.mp4,crash
898,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_225.mp4,crash
899,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_40.mp4,crash
900,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_10.mp4,crash
901,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1180.mp4,crash
902,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_687.mp4,crash
903,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_277.mp4,crash
904,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_980.mp4,crash
905,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_810.mp4,crash
906,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1284.mp4,crash
907,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_231.mp4,crash
908,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_671.mp4,crash
909,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_780.mp4,crash
910,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_94.mp4,crash
911,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_245.mp4,crash
912,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_263.mp4,crash
913,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_916.mp4,crash
914,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_996.mp4,crash
915,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_802.mp4,crash
916,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_523.mp4,crash
917,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_287.mp4,crash
918,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_868.mp4,crash
919,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_824.mp4,crash
920,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_909.mp4,crash
921,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_713.mp4,crash
922,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_601.mp4,crash
923,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1485.mp4,crash
924,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_364.mp4,crash
925,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_595.mp4,crash
926,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1084.mp4,crash
927,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_985.mp4,crash
928,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_583.mp4,crash
929,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_425.mp4,crash
930,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_155.mp4,crash
931,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_567.mp4,crash
932,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_431.mp4,crash
933,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1351.mp4,crash
934,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1184.mp4,crash
935,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1356.mp4,crash
936,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_986.mp4,crash
937,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_574.mp4,crash
938,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_512.mp4,crash
939,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_372.mp4,crash
940,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1350.mp4,crash
941,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_35.mp4,crash
942,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1450.mp4,crash
943,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1339.mp4,crash
944,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1375.mp4,crash
945,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1179.mp4,crash
946,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_695.mp4,crash
947,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_995.mp4,crash
948,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_686.mp4,crash
949,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1056.mp4,crash
950,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_1441.mp4,crash
951,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_88.mp4,crash
952,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_134.mp4,crash
953,/content/drive/My Drive/Dataset_Applied_Project/Splitted_Data/train/crash/crash_710.mp4,crash
